"genusName","feeding","basal","enrichment","structure","cp","GenavgMass","GenavgCPr","GenavgCRs","GenavgMFP","GenavgEFP","GenavgSFP","GenavgHFP","GenavgFFP","GenavgBFP","GenavgPFP","StderrMass","StderrCPr","StderrCRs","StderrMFP","StderrEFP","StderrSFP","StderrHFP","StderrFFP","StderrBFP","StderrPFP"
"Paratylencholaimus","2","0.0","0.0","3.2","4","0.1908","0.0048","0.0788","0.0836","0.0","0.0836","0.0","0.0836","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Paratylenchus","1","0.0","0.0","0.0","2","0.0512","0.0026","0.0283","0.0308","0.0","0.0","0.0308","0.0","0.0","0.0","0.0029","1.0E-4","0.0011","0.0013","0.0","0.0","0.0013","0.0","0.0","0.0"
"Paravulvus","5","0.0","0.0","5.0","5","1.1645","0.0233","0.3015","0.3247","0.0","0.3247","0.0","0.0","0.0","0.3247","0.1614","0.0032","0.032","0.0352","0.0","0.0352","0.0","0.0","0.0","0.0352"
"Paraxiphidorus","1","0.0","0.0","0.0","5","13.953","0.2791","1.9214","2.2004","0.0","0.0","2.2004","0.0","0.0","0.0","5.328","0.1066","0.5477","0.6542","0.0","0.0","0.6542","0.0","0.0","0.0"
"Paraxonchium","8","0.0","0.0","5.0","5","5.5726","0.1115","0.9346","1.0461","0.0","1.0461","0.0","0.0","0.0","1.0461","1.6377","0.0328","0.2238","0.2564","0.0","0.2564","0.0","0.0","0.0","0.2564"
"Pareudesmoscolex","0","0.0","0.0","3.2","4","113.9063","2.8477","9.5186","12.3663","0.0","12.3663","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Pareudiplogaster","3","0.0","3.2","0.0","1","0.7347","0.0735","0.1935","0.267","0.267","0.0","0.0","0.0","0.267","0.0","0.6714","0.0671","0.159","0.2262","0.2262","0.0","0.0","0.0","0.2262","0.0"
"Pareurystomina","0","0.0","0.0","3.2","4","6.7792","0.1695","1.147","1.3164","0.0","1.3164","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Parironus","0","0.0","0.0","3.2","4","27.5699","0.6892","3.2846","3.9739","0.0","3.9739","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Parkellus","5","0.0","0.0","3.2","4","11.3308","0.2833","1.6688","1.952","0.0","1.952","0.0","0.0","0.0","1.952","2.5063","0.0627","0.2883","0.351","0.0","0.351","0.0","0.0","0.0","0.351"
"Paroigolaimella","3","0.0","3.2","0.0","1","1.2039","0.1204","0.3077","0.4281","0.4281","0.0","0.0","0.0","0.4281","0.0","0.3084","0.0308","0.061","0.0918","0.0918","0.0","0.0","0.0","0.0918","0.0"
"Paroriverutus","8","0.0","0.0","3.2","4","1.5039","0.0376","0.3708","0.4084","0.0","0.4084","0.0","0.0","0.0","0.4084","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Paroxonchium","8","0.0","0.0","5.0","5","2.8468","0.0569","0.5983","0.6553","0.0","0.6553","0.0","0.0","0.0","0.6553","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Paurodontella","7","0.0","0.0","1.8","3","0.1914","0.0064","0.0744","0.0808","0.0","0.0808","0.0","0.0","0.0","0.0","0.054","0.0018","0.0144","0.0162","0.0","0.0162","0.0","0.0","0.0","0.0"
"Pellioditis","3","0.0","3.2","0.0","1","7.1173","0.7117","1.1636","1.8753","1.8753","0.0","0.0","0.0","1.8753","0.0","1.3835","0.1383","0.174","0.3123","0.3123","0.0","0.0","0.0","0.3123","0.0"
"Pelodera","3","0.0","3.2","0.0","1","8.5003","0.85","1.3497","2.1997","2.1997","0.0","0.0","0.0","2.1997","0.0","0.8263","0.0826","0.102","0.1846","0.1846","0.0","0.0","0.0","0.1846","0.0"
"Peltamigratus","1","0.0","0.0","0.0","3","0.4075","0.0136","0.1387","0.1523","0.0","0.0","0.1523","0.0","0.0","0.0","0.0333","0.0011","0.0084","0.0095","0.0","0.0","0.0095","0.0","0.0","0.0"
"Penjatinema","3","0.8","0.0","0.0","2","0.9314","0.0466","0.2585","0.3051","0.0","0.0","0.0","0.0","0.3051","0.0","0.1078","0.0054","0.0225","0.0279","0.0","0.0","0.0","0.0","0.0279","0.0"
"Penzancia","3","0.8","0.0","0.0","2","0.4555","0.0228","0.1514","0.1741","0.0","0.0","0.0","0.0","0.1741","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Perepsilonema","0","0.0","0.0","3.2","4","0.2539","0.0063","0.0976","0.104","0.0","0.104","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Phallaxonchium","1","0.0","0.0","0.0","5","1.5689","0.0314","0.3827","0.4141","0.0","0.0","0.4141","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Phanodermopsis","0","0.0","0.0","3.2","4","88.2677","2.2067","7.1148","9.3215","0.0","9.3215","0.0","0.0","0.0","0.0","34.3997","0.86","2.1216","2.979","0.0","2.979","0.0","0.0","0.0","0.0"
"Pharyngodon","0","0.0","0.0","0.0","0","233.8666","0.0","16.3263","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Phasmarhabditis","3","0.0","3.2","0.0","1","15.2222","1.5222","2.0342","3.5564","3.5564","0.0","0.0","0.0","3.5564","0.0","1.8612","0.1861","0.1978","0.3837","0.3837","0.0","0.0","0.0","0.3837","0.0"
"Phasmarhabditis","3","0.0","3.2","0.0","1","15.2222","1.5222","2.0342","3.5564","3.5564","0.0","0.0","0.0","3.5564","0.0","1.8612","0.1861","0.1978","0.3837","0.3837","0.0","0.0","0.0","0.3837","0.0"
"Philometra","0","0.0","0.0","0.0","0","85012.4424","0.0","1161.8815","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27235.8156","0.0","343.5304","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Phylloncholaimus","0","0.0","0.0","3.2","4","161.6031","4.0401","12.2965","16.3366","0.0","16.3366","0.0","0.0","0.0","0.0","41.3642","1.0341","2.3837","3.4178","0.0","3.4178","0.0","0.0","0.0","0.0"
"Physaloptera","0","0.0","0.0","0.0","0","42477.8796","0.0","807.7645","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Pingus","0","0.0","0.0","0.0","0","61.5094","0.0","5.9961","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Placentonema","0","0.0","0.0","0.0","0","1.7589068008493E9","0.0","2344740.4092","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Placodira","3","0.8","0.0","0.0","2","0.7885","0.0394","0.2284","0.2679","0.0","0.0","0.0","0.0","0.2679","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Platonova","0","0.0","0.0","1.8","3","1339.2543","44.6418","59.6639","104.3057","0.0","104.3057","0.0","0.0","0.0","0.0","487.0204","16.234","16.6032","32.8372","0.0","32.8372","0.0","0.0","0.0","0.0"
"Platycomopsis","0","0.0","0.0","1.8","3","248.8362","8.2945","17.104","25.3985","0.0","25.3985","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Plectonchus","3","0.0","3.2","0.0","1","0.6039","0.0604","0.1723","0.2327","0.2327","0.0","0.0","0.0","0.2327","0.0","0.2396","0.024","0.0484","0.0723","0.0723","0.0","0.0","0.0","0.0723","0.0"
"Plectus","3","0.8","0.0","0.0","2","0.8873","0.0444","0.2232","0.2676","0.0","0.0","0.0","0.0","0.2676","0.0","0.141","0.007","0.028","0.0351","0.0","0.0","0.0","0.0","0.0351","0.0"
"Pleurotylenchus","1","0.0","0.0","0.0","2","0.1634","0.0082","0.0694","0.0775","0.0","0.0","0.0775","0.0","0.0","0.0","0.0378","0.0019","0.0125","0.0144","0.0","0.0","0.0144","0.0","0.0","0.0"
"Pneumoatractis","0","0.0","0.0","0.0","0","8.7288","0.0","1.3864","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Poikilolaimus","3","0.0","3.2","0.0","1","0.348","0.0348","0.1236","0.1584","0.1584","0.0","0.0","0.0","0.1584","0.0","0.0331","0.0033","0.0088","0.0121","0.0121","0.0","0.0","0.0","0.0121","0.0"
"Polenchus","1","0.0","0.0","0.0","2","0.1169","0.0058","0.0537","0.0595","0.0","0.0","0.0595","0.0","0.0","0.0","0.0327","0.0016","0.0119","0.0136","0.0","0.0","0.0136","0.0","0.0","0.0"
"Polyonchulus","5","0.0","0.0","3.2","4","0.7266","0.0182","0.2149","0.233","0.0","0.233","0.0","0.0","0.0","0.233","0.0084","2.0E-4","0.0019","0.0021","0.0","0.0021","0.0","0.0","0.0","0.0021"
"Porrocaecum","0","0.0","0.0","0.0","0","229427.4841","0.0","2861.8491","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Potensaphelenchus","5","0.8","0.0","0.0","2","0.5527","0.0276","0.175","0.2026","0.0","0.0","0.0","0.0","0.0","0.2026","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Pratylenchoides","1","0.0","0.0","0.0","3","0.3813","0.0127","0.1302","0.1429","0.0","0.0","0.1429","0.0","0.0","0.0","0.035","0.0012","0.0094","0.0106","0.0","0.0","0.0106","0.0","0.0","0.0"
"Pratylenchus","1","0.0","0.0","0.0","3","0.1438","0.0048","0.0629","0.0677","0.0","0.0","0.0677","0.0","0.0","0.0","0.0063","2.0E-4","0.002","0.0022","0.0","0.0","0.0022","0.0","0.0","0.0"
"Prionchulus","5","0.0","0.0","3.2","4","11.5883","0.2897","1.6789","1.9686","0.0","1.9686","0.0","0.0","0.0","1.9686","1.641","0.041","0.1769","0.2178","0.0","0.2178","0.0","0.0","0.0","0.2178"
"Prismatolaimus","3","0.0","0.0","1.8","3","0.3565","0.0119","0.1135","0.1254","0.0","0.1254","0.0","0.0","0.1254","0.0","0.1391","0.0046","0.0304","0.035","0.0","0.035","0.0","0.0","0.035","0.0"
"Pristionchus","5","0.0","3.2","0.0","1","5.5645","0.5564","0.9529","1.5093","1.5093","0.0","0.0","0.0","0.0","1.5093","1.0904","0.109","0.1442","0.253","0.253","0.0","0.0","0.0","0.0","0.253"
"Probelondira","1","0.0","0.0","0.0","5","0.5496","0.011","0.1743","0.1853","0.0","0.0","0.1853","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Probstmayria","0","0.0","0.0","0.0","0","15.2201","0.0","2.077","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.5099","0.0","0.5753","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Procamallanus","0","0.0","0.0","0.0","0","5220.6073","0.0","148.9421","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1938.7192","0.0","46.0862","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Procephalobus","3","0.0","3.2","0.0","1","0.5518","0.0552","0.1748","0.23","0.23","0.0","0.0","0.0","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Prochaetosoma","0","0.0","0.0","1.8","3","0.7444","0.0248","0.2188","0.2436","0.0","0.2436","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Prochromadora","0","0.0","0.0","1.8","3","0.6691","0.0223","0.202","0.2243","0.0","0.2243","0.0","0.0","0.0","0.0","0.0099","3.0E-4","0.0022","0.0026","0.0","0.0026","0.0","0.0","0.0","0.0"
"Prochromadorella","0","0.0","0.0","1.8","3","1.6409","0.0547","0.3303","0.385","0.0","0.385","0.0","0.0","0.0","0.0","1.494","0.0498","0.2656","0.3154","0.0","0.3154","0.0","0.0","0.0","0.0"
"Procyonostrongylus","0","0.0","0.0","0.0","0","1946.88","0.0","80.0142","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Procyrnea","0","0.0","0.0","0.0","0","2027.6983","0.0","82.1737","0.0","0.0","0.0","0.0","0.0","0.0","0.0","409.8017","0.0","12.5309","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Prodesmodora","0","0.0","0.0","1.8","3","0.1804","0.006","0.0708","0.0768","0.0","0.0768","0.0","0.0","0.0","0.0","0.0447","0.0015","0.0138","0.0153","0.0","0.0153","0.0","0.0","0.0","0.0"
"Prodorylaimium","8","0.0","0.0","3.2","4","1.9003","0.0475","0.436","0.4835","0.0","0.4835","0.0","0.0","0.0","0.4835","0.4391","0.011","0.0734","0.0844","0.0","0.0844","0.0","0.0","0.0","0.0844"
"Prodorylaimus","8","0.0","0.0","3.2","4","5.6305","0.1408","0.926","1.0668","0.0","1.0668","0.0","0.0","0.0","1.0668","1.3491","0.0337","0.1667","0.2004","0.0","0.2004","0.0","0.0","0.0","0.2004"
"Proleptonchus","2","0.0","0.0","3.2","4","1.2792","0.032","0.3207","0.3527","0.0","0.3527","0.0","0.3527","0.0","0.0","0.1757","0.0044","0.0322","0.0366","0.0","0.0366","0.0","0.0366","0.0","0.0"
"Proleptus","0","0.0","0.0","0.0","0","20716.5195","0.0","452.5511","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8520.6171","0.0","154.2783","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Propanagrolaimus","3","0.0","3.2","0.0","1","0.5688","0.0569","0.1738","0.2307","0.2307","0.0","0.0","0.0","0.2307","0.0","0.1282","0.0128","0.0299","0.0427","0.0427","0.0","0.0","0.0","0.0427","0.0"
"Prothallonema","7","0.0","0.0","1.8","3","0.1727","0.0058","0.0681","0.0738","0.0","0.0738","0.0","0.0","0.0","0.0","0.1349","0.0045","0.0447","0.0492","0.0","0.0492","0.0","0.0","0.0","0.0"
"Protorhabditis","3","0.0","3.2","0.0","1","0.2641","0.0264","0.097","0.1234","0.1234","0.0","0.0","0.0","0.1234","0.0","0.0741","0.0074","0.0197","0.0271","0.0271","0.0","0.0","0.0","0.0271","0.0"
"Protrellus","0","0.0","0.0","0.0","0","82.2279","0.0","7.4139","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.712","0.0","1.3444","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Pselionema","0","0.0","0.0","1.8","3","0.3217","0.0107","0.1141","0.1248","0.0","0.1248","0.0","0.0","0.0","0.0","0.1506","0.005","0.0415","0.0465","0.0","0.0465","0.0","0.0","0.0","0.0"
"Pseudacrobeles","3","0.8","0.0","0.0","2","0.217","0.0109","0.0856","0.0964","0.0","0.0","0.0","0.0","0.0964","0.0","0.0189","9.0E-4","0.0058","0.0067","0.0","0.0","0.0","0.0","0.0067","0.0"
"Pseudaphelenchus","2","0.8","0.8","0.0","2","0.0729","0.0036","0.0383","0.0419","0.0419","0.0","0.0","0.0419","0.0","0.0","9.0E-4","0.0","4.0E-4","4.0E-4","4.0E-4","0.0","0.0","4.0E-4","0.0","0.0"
"Pseudhalenchus","2","0.8","0.8","0.0","2","0.0482","0.0024","0.0281","0.0305","0.0305","0.0","0.0","0.0305","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Pseudoaulolaimus","3","0.0","0.0","1.8","3","0.7952","0.0265","0.2296","0.2561","0.0","0.2561","0.0","0.0","0.2561","0.0","0.0711","0.0024","0.0153","0.0177","0.0","0.0177","0.0","0.0","0.0177","0.0"
"Pseudocella","0","0.0","0.0","1.8","3","244.9358","8.1645","16.1638","24.3284","0.0","24.3284","0.0","0.0","0.0","0.0","61.9905","2.0664","2.9705","5.0326","0.0","5.0326","0.0","0.0","0.0","0.0"
"Pseudocheironchus","0","0.0","0.0","3.2","4","1.147","0.0287","0.3026","0.3312","0.0","0.3312","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Pseudodelphis","0","0.0","0.0","0.0","0","9741.0627","0.0","231.1561","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8032.8276","0.0","163.5763","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Pseudodesmicola","0","0.0","0.0","0.0","0","10.8722","0.0","1.6346","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Pseudonchulus","5","0.0","0.0","1.8","3","4.3644","0.1455","0.8243","0.9698","0.0","0.9698","0.0","0.0","0.0","0.9698","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Pseudosteineria","0","0.0","0.0","1.8","3","6.6684","0.2223","1.1329","1.3551","0.0","1.3551","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Pseudoterschellingia","0","0.8","0.0","0.0","2","0.8185","0.0409","0.2349","0.2759","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Pseudoxyo","0","0.0","0.0","0.0","0","85.1455","0.0","7.6501","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.5575","0.0","0.3072","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Psilenchus","1","0.0","0.0","0.0","2","0.5515","0.0276","0.1669","0.1945","0.0","0.0","0.1945","0.0","0.0","0.0","0.0812","0.0041","0.0177","0.0217","0.0","0.0","0.0217","0.0","0.0","0.0"
"Pterotylenchus","1","0.0","0.0","0.0","2","0.2583","0.0129","0.0989","0.1118","0.0","0.0","0.1118","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Pterygonema","0","0.0","0.0","1.8","3","0.2815","0.0094","0.1055","0.1149","0.0","0.1149","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Pterygorhabditis","3","0.0","3.2","0.0","1","0.3913","0.0391","0.1351","0.1742","0.1742","0.0","0.0","0.0","0.1742","0.0","0.003","3.0E-4","8.0E-4","0.0011","0.0011","0.0","0.0","0.0","0.0011","0.0"
"Ptychaphelenchus","2","0.8","0.8","0.0","2","0.0916","0.0046","0.0454","0.05","0.05","0.0","0.0","0.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Ptycholaimellus","0","0.0","0.0","1.8","3","0.5047","0.0168","0.162","0.1788","0.0","0.1788","0.0","0.0","0.0","0.0","0.1083","0.0036","0.0267","0.0304","0.0","0.0304","0.0","0.0","0.0","0.0"
"Punctodera","1","0.0","0.0","0.0","3","30.1523","1.0051","3.3689","4.374","0.0","0.0","4.374","0.0","0.0","0.0","5.8249","0.1942","0.5283","0.7223","0.0","0.0","0.7223","0.0","0.0","0.0"
"Punctodora","3","0.0","0.0","1.8","3","0.6603","0.022","0.1994","0.2214","0.0","0.2214","0.0","0.0","0.2214","0.0","0.0681","0.0023","0.0154","0.0177","0.0","0.0177","0.0","0.0","0.0177","0.0"
"Pungentella","8","0.0","0.0","3.2","4","0.2666","0.0067","0.1013","0.108","0.0","0.108","0.0","0.0","0.0","0.108","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Pungentus","8","0.0","0.0","3.2","4","1.935","0.0484","0.4152","0.4635","0.0","0.4635","0.0","0.0","0.0","0.4635","0.331","0.0083","0.0547","0.0629","0.0","0.0629","0.0","0.0","0.0","0.0629"
"Qudsiella","5","0.0","0.0","3.2","4","0.626","0.0157","0.1883","0.204","0.0","0.204","0.0","0.0","0.0","0.204","0.2803","0.007","0.0653","0.0723","0.0","0.0723","0.0","0.0","0.0","0.0723"
"Quinisulcius","1","0.0","0.0","0.0","3","0.2043","0.0068","0.0821","0.0889","0.0","0.0","0.0889","0.0","0.0","0.0","0.0147","5.0E-4","0.0046","0.005","0.0","0.0","0.005","0.0","0.0","0.0"
"Radopholoides","1","0.0","0.0","0.0","3","0.0859","0.0029","0.043","0.0459","0.0","0.0","0.0459","0.0","0.0","0.0","0.013","4.0E-4","0.005","0.0055","0.0","0.0","0.0055","0.0","0.0","0.0"
"Radopholus","1","0.0","0.0","0.0","3","0.2122","0.0071","0.0852","0.0923","0.0","0.0","0.0923","0.0","0.0","0.0","0.0104","3.0E-4","0.0031","0.0035","0.0","0.0","0.0035","0.0","0.0","0.0"
"Rafflesius","8","0.0","0.0","3.2","4","0.7023","0.0176","0.2094","0.227","0.0","0.227","0.0","0.0","0.0","0.227","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Raphidascaris","0","0.0","0.0","0.0","0","4532.0093","0.0","136.1468","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2503.0303","0.0","62.7428","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Raphidascaroides","0","0.0","0.0","0.0","0","65143.9928","0.0","1113.1878","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Rhabditella","3","0.0","3.2","0.0","1","3.8793","0.3879","0.7434","1.1314","1.1314","0.0","0.0","0.0","1.1314","0.0","1.5128","0.1513","0.2226","0.3738","0.3738","0.0","0.0","0.0","0.3738","0.0"
"Rhabditidoides","3","0.0","3.2","0.0","1","0.4018","0.0402","0.1378","0.1779","0.1779","0.0","0.0","0.0","0.1779","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Rhabditis","3","0.0","3.2","0.0","1","7.4997","0.75","1.0793","1.8293","1.8293","0.0","0.0","0.0","1.8293","0.0","2.8186","0.2819","0.3153","0.5962","0.5962","0.0","0.0","0.0","0.5962","0.0"
"Rhabditoides","3","0.0","3.2","0.0","1","7.1834","0.7183","1.1979","1.9162","1.9162","0.0","0.0","0.0","1.9162","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Rhabditolaimus","3","0.0","3.2","0.0","1","0.3386","0.0339","0.1212","0.155","0.155","0.0","0.0","0.0","0.155","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Rhabditophanes","3","0.0","3.2","0.0","1","1.9095","0.191","0.4322","0.6232","0.6232","0.0","0.0","0.0","0.6232","0.0","0.4291","0.0429","0.0717","0.1146","0.1146","0.0","0.0","0.0","0.1146","0.0"
"Rhabdochona","0","0.0","0.0","0.0","0","353.9995","0.0","21.3184","0.0","0.0","0.0","0.0","0.0","0.0","0.0","107.0987","0.0","4.9966","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Rhabdodemania","0","0.0","0.0","1.8","3","36.0619","1.2021","3.7632","4.9652","0.0","4.9652","0.0","0.0","0.0","0.0","11.6102","0.387","0.9763","1.3624","0.0","1.3624","0.0","0.0","0.0","0.0"
"Rhabdolaimus","3","0.0","0.0","1.8","3","0.1069","0.0036","0.0499","0.0534","0.0","0.0534","0.0","0.0","0.0534","0.0","0.0206","7.0E-4","0.0072","0.0079","0.0","0.0079","0.0","0.0","0.0079","0.0"
"Rhabpanus","3","0.0","3.2","0.0","1","1.2148","0.1215","0.3159","0.4374","0.4374","0.0","0.0","0.0","0.4374","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Rhadinema","0","0.0","0.0","1.8","3","1.4015","0.0467","0.3516","0.3984","0.0","0.3984","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Rhigonema","0","0.0","0.0","0.0","0","968.5198","0.0","47.3963","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Rhinodorylaimus","8","0.0","0.0","3.2","4","2.3758","0.0594","0.5224","0.5818","0.0","0.5818","0.0","0.0","0.0","0.5818","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Rhodolaimus","3","0.0","3.2","0.0","1","0.1422","0.0142","0.0609","0.0751","0.0751","0.0","0.0","0.0","0.0751","0.0","0.0301","0.003","0.0102","0.0132","0.0132","0.0","0.0","0.0","0.0132","0.0"
"Rhomborhabditis","3","0.0","3.2","0.0","1","5.608","0.5608","0.9911","1.5519","1.5519","0.0","0.0","0.0","1.5519","0.0","1.1244","0.1124","0.1499","0.2624","0.2624","0.0","0.0","0.0","0.2624","0.0"
"Rhynchonema","0","0.0","0.0","1.8","3","0.1269","0.0042","0.0581","0.0623","0.0","0.0623","0.0","0.0","0.0","0.0","0.0025","1.0E-4","9.0E-4","9.0E-4","0.0","9.0E-4","0.0","0.0","0.0","0.0"
"Rhyssocolpus","8","0.0","0.0","3.2","4","2.5831","0.0646","0.5455","0.6101","0.0","0.6101","0.0","0.0","0.0","0.6101","0.3572","0.0089","0.0586","0.0675","0.0","0.0675","0.0","0.0","0.0","0.0675"
"Ridgellus","1","0.0","0.0","0.0","2","0.1015","0.0051","0.0491","0.0542","0.0","0.0","0.0542","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Robbea","0","0.0","0.0","1.8","3","1.595","0.0532","0.3875","0.4406","0.0","0.4406","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Robustodorus","2","0.8","0.8","0.0","2","0.1328","0.0066","0.0582","0.0648","0.0648","0.0","0.0","0.0648","0.0","0.0","0.0536","0.0027","0.0181","0.0208","0.0208","0.0","0.0","0.0208","0.0","0.0"
"Rondonia","0","0.0","0.0","0.0","0","15.61","0.0","2.144","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Roqueus","5","0.0","0.0","3.2","4","5.0009","0.125","0.913","1.038","0.0","1.038","0.0","0.0","0.0","1.038","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Rotylenchulus","1","0.0","0.0","0.0","3","1.7705","0.059","0.2807","0.3397","0.0","0.0","0.3397","0.0","0.0","0.0","1.0656","0.0355","0.1308","0.1661","0.0","0.0","0.1661","0.0","0.0","0.0"
"Rotylenchulus","1","0.0","0.0","0.0","3","1.7705","0.059","0.2807","0.3397","0.0","0.0","0.3397","0.0","0.0","0.0","1.0656","0.0355","0.1308","0.1661","0.0","0.0","0.1661","0.0","0.0","0.0"
"Rotylenchus","1","0.0","0.0","0.0","3","0.8595","0.0286","0.2342","0.2628","0.0","0.0","0.2628","0.0","0.0","0.0","0.0989","0.0033","0.0193","0.0226","0.0","0.0","0.0226","0.0","0.0","0.0"
"Ruehmaphelenchus","2","0.8","0.8","0.0","2","0.4083","0.0204","0.1354","0.1558","0.1558","0.0","0.0","0.1558","0.0","0.0","0.0638","0.0032","0.0165","0.0197","0.0197","0.0","0.0","0.0197","0.0","0.0"
